BOOK_ID,BOOK_TITLE,BOOK_AUTHOR,ISBN,BOOK_ATTRIBUTE,BOOK_LANGUAGE,PUBLISHER,BOOK_TYPE
10735,中华学生百科全书：世界科学巨人.pdf,"NGAANYAT
",9685712193664 ,Available,English,"Erudite Publishing House
",CS
10736,中华学生百科全书：世界科技史话.pdf,"NGAANLUNG
",9246656991003 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10737,中华学生百科全书：世界著名童话故事.pdf,"NGAANCHING
",9513215910173 ,Available,English,"Advance Forward Education Limited
",CS
10738,中华学生百科全书：中国历史之谜.pdf,"NGAANGAAI
",9392143339537 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10739,中华学生百科全书：中国古代科技集成.pdf,"NGAANBONG
",9259047057133 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10740,中华学生百科全书：中国现代童话.pdf,"NGAANLAI
",9397785559185 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10741,中华学生百科全书：中国科学名家.pdf,"NGAANSING
",9394944633871 ,Available,English,"Chung Tai Educational Press
",CS
10742,中华学生百科全书：中国科技史话.pdf,"NGAANCHEUNG
",9104951252942 ,Available,Chinese,"Classroom Publications Ltd
",CS
10743,中华学生百科全书：中外体育明星谱.pdf,"NGAANKEUNG
",9516356280048 ,Available,English,"Crystal Education Publications
",CS
10744,中华学生百科全书：中外女神童的故事.pdf,"NGAANSAM
",9422732010532 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10745,中华学生百科全书：中外文学名著导读.pdf,"NGAANPAANG
",9489830483351 ,Available,English,"Educational Publishing House Ltd
",CS
10746,中华学生百科全书：交通运输.pdf,"NGAANFAAN
",9375194160725 ,Available,Chinese,"Erudite Publishing House
",CS
10747,中华学生百科全书：人体奥秘.pdf,"NGAANKYUN
",9482406138793 ,Available,English,"Excellence Publication Company Limited
",CS
10748,中华学生百科全书：人生格言.pdf,"NGAANSING
",9660290923491 ,Available,Chinese,"Advance Forward Education Limited
",CS
10749,中华学生百科全书：人类趣谈.pdf,"NGAANHOU
",9170077951507 ,Available,English,"Aristo Educational Press Ltd
",CS
10750,中华学生百科全书：体坛趣闻.pdf,"NGAANGA
",9476576328011 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10751,中华学生百科全书：体育天地.pdf,"NGAANYUN
",9186226065315 ,Available,English,"Chinese Technical Press Ltd
",CS
10752,中华学生百科全书：侦破故事精选.pdf,"NGAANNGAAN
",9053493277282 ,Available,Chinese,"Chung Tai Educational Press
",CS
10753,中华学生百科全书：军事天地.pdf,"NGAANLAM
",9263728715821 ,Available,English,"Classroom Publications Ltd
",CS
10754,中华学生百科全书：农业进程.pdf,"NGAANCHO
",9602885891383 ,Available,Chinese,"Crystal Education Publications
",CS
10755,中华学生百科全书：动物起源.pdf,"NGAANJI
",9113792952070 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10756,中华学生百科全书：动物趣闻.pdf,"NGAANYAT
",9385756593991 ,Available,Chinese,"Educational Publishing House Ltd
",COOK
10757,中华学生百科全书：勇敢机智的故事.pdf,"NGAANJIT
",9405817810551 ,Available,English,"Erudite Publishing House
",CS
10758,中华学生百科全书：化学天地.pdf,"NGAANJUNG
",9673341881750 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10759,中华学生百科全书：医学史话.pdf,"NGAANNIN
",9451324940937 ,Available,English,"Advance Forward Education Limited
",CS
10760,中华学生百科全书：历代名人的童年.pdf,"NGAANJEUN
",9059146650450 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10761,中华学生百科全书：古代散文欣赏.pdf,"NGAANKEI
",9204884432921 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10762,中华学生百科全书：哲学天地.pdf,"NGAANYEUI
",9724815253431 ,Available,Chinese,"Chinese Technical Press Ltd
",COOK
10763,中华学生百科全书：唐宋诗词欣赏.pdf,"NGAANLAM
",9628997756636 ,Available,English,"Chung Tai Educational Press
",COOK
10764,中华学生百科全书：地球奥秘.pdf,"NGAANHANG
",9248613912727 ,Available,Chinese,"Classroom Publications Ltd
",CS
10765,中华学生百科全书：地球景观.pdf,"NGAANNGOU
",9527937553975 ,Available,English,"Crystal Education Publications
",CS
10766,中华学生百科全书：外国名人的童年.pdf,"NGAANCHI
",9829829938504 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10767,中华学生百科全书：天气与气候.pdf,"NGAANNGAAN
",9032848060968 ,Available,English,"Educational Publishing House Ltd
",CS
10768,中华学生百科全书：学习方法指导.pdf,"NGAANSING
",9588974840328 ,Available,Chinese,"Erudite Publishing House
",CS
10769,中华学生百科全书：宇宙探秘.pdf,"NGAANLUNG
",9755912404631 ,Available,English,"Excellence Publication Company Limited
",CS
10770,中华学生百科全书：宇宙星空.pdf,"NGAANJEUN
",9502214651516 ,Available,Chinese,"Advance Forward Education Limited
",CS
10771,中华学生百科全书：家园地球.pdf,"NGAANWAI
",9055691119165 ,Available,English,"Aristo Educational Press Ltd
",CS
10772,中华学生百科全书：寓言故事.pdf,"NGAANJI
",9813493895022 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10773,中华学生百科全书：少儿文学精选.pdf,"NGAANYAM
",9652161483374 ,Available,English,"Chinese Technical Press Ltd
",CS
10774,中华学生百科全书：巧言妙辩.pdf,"NGAANCHO
",9389125597089 ,Available,Chinese,"Chung Tai Educational Press
",CS
10775,中华学生百科全书：幽默智慧的故事.pdf,"NGAANYIN
",9912444111689 ,Available,English,"Classroom Publications Ltd
",CS
10776,中华学生百科全书：建筑科学.pdf,"NGAANHIU
",9381704521745 ,Available,Chinese,"Crystal Education Publications
",CS
10777,中华学生百科全书：影视艺术.pdf,"NGAANGA
",9288430622552 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10778,中华学生百科全书：微生物世界.pdf,"NGAANBAN
",9929811232337 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10779,中华学生百科全书：戏剧艺术.pdf,"YUFAAN
",9762762856387 ,Available,English,"Erudite Publishing House
",CS
10780,中华学生百科全书：成语故事.pdf,"YUPING
",9507889309420 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10781,中华学生百科全书：战争奇观.pdf,"YUHOI
",9442124313207 ,Available,English,"Advance Forward Education Limited
",CS
10782,中华学生百科全书：抒情诗欣赏.pdf,"YUGEI
",9927274697620 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10783,中华学生百科全书：控制论与自动化.pdf,"YUSEUK
",9960698368381 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10784,中华学生百科全书：政坛趣闻.pdf,"YUGA
",9503065498931 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10785,中华学生百科全书：数学天地.pdf,"YUYAT
",9126500972925 ,Available,English,"Chung Tai Educational Press
",CS
10786,中华学生百科全书：文字的魅力.pdf,"YUBAN
",9683263414944 ,Available,Chinese,"Classroom Publications Ltd
",CS
10787,中华学生百科全书：文物古迹.pdf,"YUGEI
",9224094404390 ,Available,English,"Crystal Education Publications
",CS
10788,中华学生百科全书：新材料工程.pdf,"YUYIN
",9770504980307 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10789,中华学生百科全书：植物趣闻.pdf,"YUNGAAN
",9305481964389 ,Available,English,"Educational Publishing House Ltd
",CS
10790,中华学生百科全书：民俗风情.pdf,"YUYU
",9986209009372 ,Available,Chinese,"Erudite Publishing House
",CS
10791,中华学生百科全书：法律天地.pdf,"YULUNG
",9853318750976 ,Available,English,"Excellence Publication Company Limited
",CS
10792,中华学生百科全书：海洋奥秘.pdf,"YUFUK
",9762690380690 ,Available,Chinese,"Advance Forward Education Limited
",CS
10793,中华学生百科全书：海洋工程.pdf,"YUDAK
",9589923496194 ,Available,English,"Aristo Educational Press Ltd
",CS
10794,中华学生百科全书：激光技术.pdf,"YUYAU
",9620562602352 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10795,中华学生百科全书：物理天地.pdf,"YUTIN
",9028387888440 ,Available,English,"Chinese Technical Press Ltd
",CHEMICAL
10796,中华学生百科全书：环境问题.pdf,"YUGAAI
",9958539316469 ,Available,Chinese,"Chung Tai Educational Press
",CS
10797,中华学生百科全书：环球览胜.pdf,"YUHOI
",9308503021444 ,Available,English,"Classroom Publications Ltd
",CS
10798,中华学生百科全书：现代兵器大观.pdf,"YUYIU
",9316554511799 ,Available,Chinese,"Crystal Education Publications
",CS
10799,中华学生百科全书：现代散文欣赏.pdf,"YUSEUN
",9371030022673 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10800,中华学生百科全书：珍稀动物.pdf,"YUGA
",9829127751273 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10801,中华学生百科全书：生物工程.pdf,"YUCHEUK
",9769529690755 ,Available,English,"Erudite Publishing House
",CS
10802,中华学生百科全书：电脑常识.pdf,"YUBOK
",9153617250122 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10803,中华学生百科全书：电脑操作入门.pdf,"YUHIU
",9737723995948 ,Available,English,"Advance Forward Education Limited
",CS
10804,中华学生百科全书：矿产资源.pdf,"YUCHI
",9648131037373 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10805,中华学生百科全书：神州名胜.pdf,"YUYIU
",9425982247550 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10806,中华学生百科全书：科学与幻想.pdf,"YUYAT
",9447114651971 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10807,中华学生百科全书：科学发明与创造.pdf,"YULUNG
",9348687339931 ,Available,English,"Chung Tai Educational Press
",CS
10808,中华学生百科全书：童话故事新编.pdf,"YUCHING
",9699642251505 ,Available,Chinese,"Classroom Publications Ltd
",CS
10809,中华学生百科全书：系统工程.pdf,"YUGAAI
",9519460578695 ,Available,English,"Crystal Education Publications
",CS
10810,中华学生百科全书：经济天地.pdf,"YUBONG
",9272057819775 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10811,中华学生百科全书：结识动物.pdf,"YULAI
",9710581394790 ,Available,English,"Educational Publishing House Ltd
",CS
10812,中华学生百科全书：结识植物.pdf,"YUSING
",9698949315474 ,Available,Chinese,"Erudite Publishing House
",CS
10813,中华学生百科全书：美德故事.pdf,"YUCHEUNG
",9744392449307 ,Available,English,"Excellence Publication Company Limited
",CS
10814,中华学生百科全书：美术世界.pdf,"YUKEUNG
",9731351354351 ,Available,Chinese,"Advance Forward Education Limited
",CS
10815,中华学生百科全书：能源工程.pdf,"YUSAM
",9297215672166 ,Available,English,"Aristo Educational Press Ltd
",CS
10816,中华学生百科全书：自然之谜.pdf,"YUPAANG
",9490635739070 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",CS
10817,中华学生百科全书：认识世界.pdf,"YUFAAN
",9672403508949 ,Available,English,"Chinese Technical Press Ltd
",CS
10818,中华学生百科全书：认识中国.pdf,"YUKYUN
",9365980378050 ,Available,Chinese,"Chung Tai Educational Press
",CS
10819,中华学生百科全书：课外园地.pdf,"YUSING
",9244316293152 ,Available,English,"Classroom Publications Ltd
",CS
10820,中华学生百科全书：谜语集粹.pdf,"YUHOU
",9666932690451 ,Available,Chinese,"Crystal Education Publications
",CS
10821,中华学生百科全书：趣味历史故事.pdf,"YUGA
",9658962522215 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10822,中华学生百科全书：趣味心理学故事.pdf,"YUYUN
",9093803385089 ,Available,Chinese,"Educational Publishing House Ltd
",CS
10823,中华学生百科全书：趣话集邮.pdf,"YUNGAAN
",9248786085427 ,Available,English,"Erudite Publishing House
",CS
10824,中华学生百科全书：跨世纪新诗.pdf,"YULAM
",9514938211782 ,Available,Chinese,"Excellence Publication Company Limited
",CS
10825,中华学生百科全书：身边的科学知识.pdf,"YUCHO
",9115878792383 ,Available,English,"Advance Forward Education Limited
",MENTAL HEALTH
10826,中华学生百科全书：辛勤的园丁.pdf,"YUJI
",9042653221804 ,Available,Chinese,"Aristo Educational Press Ltd
",CS
10827,中华学生百科全书：通信技术.pdf,"YUYAT
",9175843960341 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10828,中华学生百科全书：青少年与科技写作.pdf,"YUJIT
",9889390084273 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10829,中华学生百科全书：音乐天地.pdf,"YUJUNG
",9713294799739 ,Available,English,"Chung Tai Educational Press
",CS
10830,中华学生百科全书：飞碟之谜.pdf,"YUNIN
",9888080704684 ,Available,Chinese,"Classroom Publications Ltd
",CS
10831,60个数学游戏.pdf,"YUJEUN
",9063168604524 ,Available,English,"Crystal Education Publications
",CS
10832,60个有趣难题.pdf,"YUKEI
",9010580463407 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",CS
10833,60个科学游戏.pdf,"YUYEUI
",9979378095374 ,Available,English,"Educational Publishing House Ltd
",CS
10834,体育演义—中小学课堂学习新广角.pdf,"YULAM
",9188548691447 ,Available,Chinese,"Erudite Publishing House
",CS
10835,作文有秘诀吗.pdf,"YUHANG
",9049437333428 ,Available,English,"Excellence Publication Company Limited
",CS
10836,儿童趣味数学.pdf,"YUNGOU
",9542878578533 ,Available,Chinese,"Advance Forward Education Limited
",COUNTRY
10837,全国小学生佳作精选想象类作文.pdf,"YUCHI
",9439741012807 ,Available,English,"Aristo Educational Press Ltd
",TEACH
10838,全国小学生佳作精选感想类作文.pdf,"YUNGAAN
",9187574569251 ,Available,Chinese,"Cengage Learning Hong Kong Limited
",MENTAL
10839,全国小学生佳作精选看图作文.pdf,"YUSING
",9616103258679 ,Available,English,"Chinese Technical Press Ltd
",CELEBRITY
10840,全国小学生佳作精选给材料作文.pdf,"YULUNG
",9145459707226 ,Available,Chinese,"Chung Tai Educational Press
",LIFE
10841,动脑筋学语文.pdf,"YUJEUN
",9031831549256 ,Available,English,"Classroom Publications Ltd
",COOK
10842,化学天方夜谭.pdf,"YUWAI
",9500783573614 ,Available,Chinese,"Crystal Education Publications
",LIFE
10843,化学演义—中小学课堂学习新广角.pdf,"YUJI
",9602380331523 ,Available,English,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",LOGIC
10844,历史演义—中小学课堂学习新广角.pdf,"YUYAM
",9156538884245 ,Available,Chinese,"Educational Publishing House Ltd
",MANAGE
10845,听说读写训练60讲.pdf,"YUCHO
",9903132759333 ,Available,English,"Erudite Publishing House
",BUSINESS
10846,地理演义—中小学课堂学习新广角.pdf,"YUYIN
",9537841607643 ,Available,Chinese,"Excellence Publication Company Limited
",BUSINESS
10847,奇妙数学大世界A.pdf,"YUHIU
",9156739960728 ,Available,English,"Advance Forward Education Limited
",BUSINESS
10848,奇妙数学大世界B.pdf,"YUGA
",9631087086751 ,Available,Chinese,"Aristo Educational Press Ltd
",LOGIC
10849,学习方法指导丛书%3A其它各科学习方法指导.pdf,"YUBAN
",9907090287410 ,Available,English,"Cengage Learning Hong Kong Limited
",CS
10850,学习方法指导丛书%3A化学解题与课业学习策略.pdf,"LUNGFAAN
",9655471241689 ,Available,Chinese,"Chinese Technical Press Ltd
",CS
10851,学习方法指导丛书%3A化学课堂学习的基本方法.pdf,"LUNGPING
",9299681302116 ,Available,English,"Chung Tai Educational Press
",CS
10852,学习方法指导丛书%3A历史复习和解题方法.pdf,"LUNGHOI
",9988682538349 ,Available,Chinese,"Classroom Publications Ltd
",COUNTRY
10853,学习方法指导丛书%3A历史课堂学习方法与程式.pdf,"LUNGGEI
",9388024247027 ,Available,English,"Crystal Education Publications
",LOGIC
10854,学习方法指导丛书%3A地理解题与课业学习指导.pdf,"LUNGSEUK
",9108854720592 ,Available,Chinese,"Department of Electrical and Electronic Engineering, The University of Hong Kong
",TEACH
